id,title,url,source,published_date,author,content,disaster_keywords_found,indonesia_location_keywords_found,event_score,rejection_reason,scraped_at
kompas.com_077dc6666db6,"""Sekarang Udah Finish Ya Kak"", Akun Pelari BTN JAKIM Agus Putranadi Banjir Ucapan Duka",https://megapolitan.kompas.com/read/2026/06/15/07581601/sekarang-udah-finish-ya-kak-akun-pelari-btn-jakim-agus-putranadi-banjir,Kompas.com,2026-06-15T00:58:16+00:00,Kompas Cyber Media,"KOMPAS.com - Akun Instagram milik pelari BTN Jakarta International Marathon (BTN JAKIM) 2026, Agus Putranadi, @agus_putranad1, dibanjiri komentar duka cita setelah kabar meninggalnya tersebar. Agus Putranadi diketahui meninggal dunia saat mengikuti BTN JAKIM 2026 pada Minggu (14/6/2026). Menurut keterangan rekannya, Agus ambruk di kilometer (Km) 14 sebelum akhirnya dinyatakan meninggal dunia. Sejumlah warganet menyampaikan belasungkawa melalui unggahan terakhir di akun Instagram Agus. ""Skrg udh finish ya kak,"" tulis akun @mdyi03. Akun @khairi_17 juga mengaku terkejut atas kabar duka tersebut. ""Hah? Innalillahi wainnailaihi rojiun. kamu orang baik mas, inshaAllah husnul-khatimah aamii,"" tulis akun @khairi_17. Tak hanya akun Agus, akun Instagram resmi penyelenggara BTN JAKIM, @btn_jakim, juga dibanjiri komentar duka cita. ""Segenap keluarga besar Panic Pace Club turut berduka cita atas berpulangnya Almarhum. Semoga Almarhum mendapatkan tempat terbaik di sisi Allah SWT dan keluarga yang ditinggalkan diberikan ketabahan serta kekuatan. Aamiin,"" tulis akun @panicpaceclub. ""Inna lilahi wa Inna ilaihi rojiun, semoga diampuni dosa dosa nya diterima disisi Nya. Selamat jalan sahabat, kamu org baik, selalu ceria,"" tulis @ogisayogo. Selain menyampaikan belasungkawa, sejumlah akun juga menyoroti penanganan medis yang disiapkan panitia selama lomba berlangsung. ""Jujur iya, team medis nya emang ga banyak atau gimana si? Banyak yg keram juga di km 30-33 jalur FM daerah kemang jalan pangeran antasari. Kayanya itu sama sekali ga ada medis. Di blok M juga KM 34/35 ada yg dibawa pake tandu pas ditanya “siapa team medisnya” marshal pada jawab “gatau gatau” kaya kesel dengernya,"" tulis @rizawisnu. ""Alfatihah. Dokter director medic gak kasih arahan ke tim medic ya atau asal rekrut? Jalur HM & FM, medic cuma stay kayak panti pijet, teknik penanganan emergency gak paham, masak medic cuma bisa oles konterpain doang????. Medic gak ada yg sweeping pdhal banyak peserta pingsan, kram yg harus segera ditangani. Poin tim medic terbaik hanya di Casablanca, paham pertolongan pertama cidera,"" tulis @yudi_herbie. Rekan Agus, Johan Rio Pamungkas, mengaku tidak mengetahui adanya keluhan kesehatan yang dialami Agus sebelum mengikuti lomba. “Setahu saya enggak ada. Dia ambruk atau kolaps di kilometer (Km) 14, kemudian ketika dibawa ke medis dan rumah sakit sudah tidak sadarkan diri,” kata Johan saat dihubungi Kompas.com melalui pesan Instagram, Minggu.",banjir,jakarta,2,,2026-06-15T18:59:55.058506+00:00
kompas.com_b270612d169b,Cuaca Ekstrem dan Banjir Rob Mengintai Aceh Utara,https://regional.kompas.com/read/2026/06/15/190417078/cuaca-ekstrem-dan-banjir-rob-mengintai-aceh-utara,Kompas.com,2026-06-15T12:04:17+00:00,Kompas Cyber Media,"Bencana alam itu berisiko terjadi di Kota Lhokseumawe, Kabupaten Aceh Utara, Kota Langsa, Aceh Timur, Bireuen, dan Kabupaten Bener Meriah. Prakirawan BMKG Malikussaleh, Ricky Nadiansyah, Senin (15/6/2026) menyebutkan, hujan dengan intensitas sedang hingga lebat yang disertai petir dan angin kencang kemungkinan terjadi di sejumlah wilayah tersebut. “Potensi hujan deras disertai angin kencang dan petir masih ada. Begitu juga banjir rob,” ujarnya per telepon. Menurutnya, kondisi cuaca tersebut berisiko memicu bencana hidrometeorologi, seperti banjir dan tanah longsor, terutama di kawasan yang selama ini dikenal rawan terdampak. Dia menyampaikan, cuaca pada pagi hingga siang hari umumnya cerah hingga berawan. Namun, memasuki sore hingga malam, peluang terjadinya hujan meningkat di sejumlah daerah. BMKG mencatat, kecepatan angin berkisar antara 4 hingga 18 kilometer per jam. Sementara itu, kondisi gelombang laut masih tergolong aman bagi aktivitas masyarakat pesisir maupun nelayan. Kondisi ini tidak berbahaya untuk aktivitas pelayaran. BMKG mengimbau masyarakat untuk terus memantau perkembangan cuaca dan peringatan dini yang dikeluarkan melalui kanal resmi BMKG. Kewaspadaan dinilai penting guna mengurangi risiko kerugian akibat cuaca ekstrem. Sementara itu, Pelaksana Tugas Badan Penanggulangan Bencana Daerah (BPBD) Kabupaten Aceh Utara, Fauzan mengimbau warga pesisir tetap waspada. “Petugas BPBD siaga di lokasi, meski begitu kita imbau warga tetap waspada. Apalagi daerah pesisir kita sangat mudah terkena dampak banjir rob,” kata dia. Sebelumnya, banjir rob terjadi di lima kecamatan dalam Kabupaten Aceh Utara pada akhir Mei 2026. Kelima kecamatan itu yakni Kecamatan Seunuddon, Lapang, Muara Batu, Dewantara dan Kecamatan Samudera Aceh Utara. Puluhan rumah warga dan hunian sementara penyintas banjir rusak saat itu. Tak hanya banjir rob, pada 2 Juni 2026, angin kencang merusak 69 hunian sementara penyintas banjir di Desa Geudumbak, Bukit Linteung, Langkahan, dan Desa Rumoh Rayeuk, Kecamatan Langkahan. Lalu, pada 8 Juni 2026, angin kencang juga merusak 74 rumah di Kecamatan Cot Girek dan Kecamatan Lhoksukon, Kabupaten Aceh Utara.","banjir, bpbd, longsor, tanah longsor","aceh, bpbd, kabupaten, kota",5,,2026-06-15T19:00:02.272194+00:00
kompas.com_dc29daa4f12c,"BNPB Catat Banjir, Angin Kencang, dan Karhutla Landa Sejumlah Wilayah",https://lestari.kompas.com/read/2026/06/15/113345686/bnpb-catat-banjir-angin-kencang-dan-karhutla-landa-sejumlah-wilayah,Kompas.com,2026-06-15T04:33:45+00:00,Kompas Cyber Media,"JAKARTA, KOMPAS.com - Badan Nasional Penanggulangan Bencana (BNPB) mencatat banjir hingga kebakaran hutan dan lahan (karhutla) di sejumlah wilayah pada Sabtu (13/6/2026) sampai Minggu (14/6/2026). Menurut Kepala Pusat Data, Informasi dan Komunikasi Kebencanaan BNPB, Abdul Muhari, banjir terjadi di Kota Palopo, Sulawesi Selatan Sabtu lalu. Peristiwa ini dipicu hujan deras yang menyebabkan debit air sungai meluap dan melimpas ke permukiman. ""Wilayah terdampak yaitu Kelurahan Salubattang dan Pentojangan yang berada di Kecamatan Telluwanua. Hasil kaji cepat Badan Penanggulangan Bencana Daerah (BPBD) Kota Palopo mencatat sebanyak 10 unit rumah dan satu hektare lahan perkebunan terendam dengan tinggi muka air mencapai 30 sentimeter,"" kata Abdul dalam keterangannya, Senin (15/5/2026). Sementara itu, angin kencang menerjang Kabupaten Lingga, Kepulauan Riau pada hari yang sama. Abdul mengungkapkan, sebanyak 80 rumah warga rusak, dengan rincian 14 unit rusak berat dan 66 unit lainnya rusak ringan. Angin kencang turut merusak dua sekolah. Di Kabupaten Dairi, Sumatera Utara, angin kencang juga terjadi pada Jumat (12/6/2026). ""Sebanyak 12 unit rumah warga yang berada di Desa Parbuluan IV, Kecamatan Parbuluan, mengalami kerusakan setelah diterjang angin kencang. Merespons hal ini, BPBD Kabupaten Dairi melakukan pendataan dan monitoring di lokasi terdampak,"" tutur Abdul. Di sisi lain, karhutla dilaporkan terjadi di Kabupaten Sabu Raijua, Nusa Tenggara Timur. Lahan seluas 20 hektare yang berada di Desa Eimau dan Eilode kebakaran sejak Kamis (11/6/2026). BPBD Kabupaten Sabu Raijua dan tim gabungan menyampaikan, karhutla diduga berasal dari sisa pembakaran sampah yang terbawa angin sehingga menyebar dan memicu kebakaran. Api berhasil dipadamkan dan situasi telah kondusif sejak Sabtu. ""Merespons kejadian bencana yang terjadi, BNPB mengimbau masyarakat agar meningkatkan kewaspadaan. Saat terjadi hujan deras dalam durasi lebih dari satu jam, masyarakat diharapkan berlindung di lokasi yang aman dan memperhatikan wilayah sekitar apabila terdapat tanda-tanda alam yang berpotensi menjadi bencana turunan, seperti banjir, banjir bandang, dan tanah longsor,"" beber Abdul. Ia mengimbau warga tetap bertahan di dalam bangunan seperti rumah atau gedung lainnya jika terjadi angin kencang. Bila berada di luar rumah, masyarakat diminta mencari tempat berlindung yang aman dan menjauhi pohon serta baliho atau bangunan semi permanen lainnya. Selain itu, BNPB meminta masyarakat di wilayah rawan kebakaran hutan dan lahan tidak membakar sampah pada lahan yang kering serta memastikan sampah yang dibakar telah benar-benar padam.. ""Bagi pemerintah daerah dan lembaga terkait agar melakukan penguatan personel dan peralatan serta rutin memberikan edukasi dan sosialisasi kepada masyarakat sesuai dengan potensi bencana yang ada di wilayah masing-masing,"" papar Abdul.","banjir, bnpb, bpbd, kebakaran, kerusakan, longsor, tanah longsor","bnpb, bpbd, jakarta, kabupaten, kepulauan riau, kota, nusa tenggara timur, riau, sulawesi, sumatera",5,,2026-06-15T19:00:07.600215+00:00
kompas.com_8a88b5113702,"Angin Kencang Rusak Bangunan Sekolah dan 24 Rumah di Cirebon, Warga Panik Selamatkan Diri",https://bandung.kompas.com/read/2026/06/13/111352278/angin-kencang-rusak-bangunan-sekolah-dan-24-rumah-di-cirebon-warga-panik,Kompas.com,2026-06-13T04:13:52+00:00,Kompas Cyber Media,"CIREBON, KOMPAS.com – Musibah angin kencang menerjang Desa Beringin, Kecamatan Pangenan, Kabupaten Cirebon, Jawa Barat, pada Jumat (12/6/2026) malam. Bangunan SDN 1 Beringin dan 24 rumah warga dilaporkan rusak akibat diterpa angin kencang. Peristiwa ini juga menimbulkan kepanikan di kalangan warga. Video kerusakan yang direkam warga beredar di sejumlah grup WhatsApp pada Sabtu (13/6/2026) dini hari. Dalam rekaman tersebut terlihat atap ruang guru SDN 1 Beringin mengalami kerusakan cukup parah akibat terjangan angin. Selain merusak bangunan sekolah, angin kencang juga menyebabkan sebuah neon box dan papan reklame berukuran besar tumbang. Material bangunan berserakan di sejumlah titik setelah diterjang hujan deras yang disertai angin kencang. Kerusakan juga terjadi di permukiman warga. Sejumlah atap rumah berbahan genting, asbes, hingga rangka baja ringan terlepas akibat terpaan angin. Bahkan, beberapa bagian atap dilaporkan terbang dan berpindah ke bangunan lain. Salah satu warga terdampak, Khodijah, mengaku panik saat angin kencang menerjang rumahnya. Saat kejadian, ia sedang beristirahat bersama anak keduanya yang masih berusia enam tahun. Menurut Khodijah, hujan deras turun sejak Jumat petang hingga malam. Sekitar pukul 21.00 WIB, angin kencang mulai berhembus. Tiba-tiba angin sangat kencang meniup atap rumahnya hingga mengangkat dan menerbangkan seluruhnya.",kerusakan,"jawa barat, kabupaten",5,,2026-06-15T19:00:10.028086+00:00
kompas.com_80cc963de3b1,"Sungai Wulo Meluap, Rumah hingga Kantor Desa di Bone Bolango Diterjang Banjir",https://regional.kompas.com/read/2026/06/11/210512678/sungai-wulo-meluap-rumah-hingga-kantor-desa-di-bone-bolango-diterjang,Kompas.com,2026-06-11T14:05:12+00:00,Kompas Cyber Media,"GORONTALO, KOMPAS.com – Luapan Sungai Wulo menyebabkan banjir di Desa Libungo, Kabupaten Bone Bolango, Gorontalo pada Kamis, (11/6/2026). Sungai ini meluap pada pukul 13.30 Wita setelah diguyur hujan lebat. Semakin sore, debit air semakin bertambah hingga mengakibatkan banjir bandang. Kepala Bidang Kedaruratan Dan Logistik BPBD Gorontalo, Hifny Tegela mengatakan, berdasarkan data sementara ada enam rumah dan Kantor Desa Libungo yang terdampak banjir. Hingga kini belum ada laporan korban jiwa maupun warga yang mengungsi akibat bencana ini. ""Data yang kami terima dari BPBD Kabupaten Bone Bolango ada enam unit rumah warga dan satu unit gedung pemerintahan Kantor Desa Libungo,"" kata Hifny Tegela, Kamis (11/6/2026). Menindaklanjuti kondisi ini BPBD Provinsi Gorontalo mengeluarkan peringatan kepada BPBD kabupaten/kota di wilayah hilir agar siaga menghadapi potensi bencana hidrometeorologi. Saat ini BPBD Provinsi Gorontalo dan BPBD Bone Bolango terus melakukan koordinasi dan pendataan terhadap warga terdampak banjir. Kondisi di lapangan menunjukkan hujan telah reda dan genangan air mulai surut. Warga yang terdampak dibantu instansi terkait mulai membersihkan rumah masing-masing dari lumpur dan material yang terbawa arus banjir.","banjir, bpbd, korban jiwa","bpbd, kabupaten, kota, provinsi",4,,2026-06-15T19:00:12.242417+00:00
kompas.com_19bb0e75a2a0,"Belum Bangkit dari Bencana, Korban Banjir di Pidie Jaya Mengeluh Harga Pertamax Naik",https://regional.kompas.com/read/2026/06/11/155737478/belum-bangkit-dari-bencana-korban-banjir-di-pidie-jaya-mengeluh-harga,Kompas.com,2026-06-11T08:57:37+00:00,Kompas Cyber Media,"PIDIE JAYA, KOMPAS.com – Korban banjir di Kabupaten Pidie Jaya, Nasruddin, mengaku benar-benar terkejut saat mengetahui harga bahan bakar minyak (BBM) jenis Pertamax naik. Bagi mereka yang secara ekonomi sedang tidak berdaya, kenaikan harga itu bukan sekadar angka melainkan beban hidup kian mencekik. Sisa lumpur material banjir akhir November 2025 yang telah mengering di dinding rumah Nasruddin belum sepenuhnya dibersihkan. Namun, di tengah luka bencana belum pulih itu mereka dihadapkan rasa khawatir akan beban hidup ke depannya. “Sudah pasti khawatirlah dan takut karena naiknya harga Pertamax ini. Kesedihan kami semakin bertambah, saat kami belum sepenuhnya bangkit dari musibah banjir, beban hidup kembali menghimpit,” katanya saat dihubungi Kompas.com via telepon dari Banda Aceh, Kamis (11/6/2026). Nasruddin menceritakan, khususnya korban banjir di Pidie Jaya saat ini sedang berjuang untuk bangkit secara perlahan, kendati mereka belum bisa kembali ke rumah dan masih tinggal di hunian sementara (huntara). “Kami masih berjuang memperbaiki rumah yang rusak, membersihkan lumpur, dan menata kembali kehidupan yang porak-poranda. Tapi sekarang kekhawatiran baru datang karena meningkatnya biaya kebutuhan sehari-hari,” ujarnya. Jauh sebelum harga Pertamax diumumkan naik, kata Nasruddin, warga sebetulnya sudah dihadapkan pada persoalan pelik yaitu kelangkaan solar. Padahal, bahan bakar tersebut sangat krusial untuk mengoperasikan alat berat (ekskavator) yang mereka sewa secara gotong royong untuk membersihkan sisa material banjir. Bahkan, demi mempercepat pemulihan desa warga di sana terpaksa merogoh kocek lebih dalam untuk patungan membeli solar. Namun, pasokan yang minim di lapangan membuat proses pembersihan berjalan lambat. “Belum selesai dengan persoalan itu, kami kembali dikejutkan dengan kenaikan harga Pertamax. Kenaikan yang terjadi secara tiba-tiba ini menimbulkan keresahan, terutama bagi kami yang sedang berusaha bangkit dari dampak bencana,” tuturnya. Menurut Nasruddin, naiknya harga BBM tersebut akan memicu efek domino yang langsung berdampak pada dapur mereka. Ongkos transportasi lokal dipastikan meningkat, serta lonjakan harga kebutuhan pokok di pasar. “Bagi sebagian orang kenaikan harga BBM itu mungkin hanya sekadar angka. Tapi, bagi kami setiap kenaikan menjadi pukulan yang sangat terasa,” keluhnya. Nasruddin menegaskan, masyarakat korban terdampak bencana sepertinya bukan sedang meminta santunan cuma-cuma atau berharap belas kasihan. Dia hanya ingin pemangku kebijakan melihat realita di lapangan. “Kami tidak sedang mencari belas kasihan. Kami hanya ingin didengar, sebab di balik berita tentang kenaikan harga, ada keluarga-keluarga korban banjir yang masih berjuang membersihkan rumah, memenuhi kebutuhan anak-anak, dan mempertahankan harapan agar kehidupan bisa kembali normal,” kata Nasruddin. “Kami baru saja berusaha bangkit dari banjir. Jangan biarkan beban ekonomi membuat langkah kami kembali terhenti,” katanya.",banjir,"aceh, banda aceh, kabupaten",5,,2026-06-15T19:00:14.450130+00:00
kompas.com_04c43baa1c62,"Dampak Erupsi Gunung Lewotobi, Sejumlah Desa di Flores Timur Dilanda Hujan Abu Vulkanik",https://regional.kompas.com/read/2026/06/10/204011578/dampak-erupsi-gunung-lewotobi-sejumlah-desa-di-flores-timur-dilanda-hujan,Kompas.com,2026-06-10T13:40:11+00:00,Kompas Cyber Media,"FLORES TIMUR, KOMPAS.com - Sejumlah desa di Kabupaten Flores Timur, Nusa Tenggara Timur (NTT) dilanda hujan abu vulkanik akibat dampak erupsi Gunung Lewotobi Laki-laki. Desa-desa terdampak, yaitu Desa Boru Kedang, Desa Hokeng Jaya, Desa Nawokote, Desa Klatanlo, Desa Waiula, Desa Pantai Oa, Desa Hewa, dan Desa Ojan Detun. Daerah ini terpaut jarak sekitar 4 hingga dari 12 kilometer dari pusat gunung api tipe strato tersebut. Robertus Kwuta (40), warga Desa Boru Kedang mengungkapkan bahwa hujan abu melanda desa tersebut selama beberapa hari terakhir. ""Sudah beberapa hari ini turun hujan abu, kadang pasir halus,"" ujar Robertus saat dihubungi, Rabu (10/6/2026). Menurut dia, aktivitas erupsi yang terus meningkat membuat warga khawatir. Bahkan warga mulai kesulitan mendapatkan sayuran dan pakan ternak karena sudah terkontaminasi abu vulkanik. ""Kami juga mulai cemas atap rumah bisa rusak karena abu vulkanik,"" katanya. Robertus berujar bahwa warga hanya bisa pasrah dengan keadaan. Fransiskus Xaverius Masan, petugas Pos Pengamat Gunung Api (PGA) Lewotobi Laki-laki mencatat, pada periode pengamatan Rabu pukul 12.00 Wita-18.00 Wita terdeteksi sebanyak 4 kali letusan. Berdasarkan data seismogram letusan tersebut memiliki amplitudo 29.6-47.3 mm, dan durasi sekitar 51-108 detik. ""Teramati 4 kali letusan dengan tinggi kolom abu 500-1000 meter dan warna asap kelabu,"" ujarnya. Fransiskus mengimbau warga sekitar mengenakan masker atau alat pelindung untuk menghindari paparan abu vulkanik.",erupsi,"kabupaten, ntt, nusa tenggara timur",5,,2026-06-15T19:00:16.656760+00:00
kompas.com_f5ad8d31d895,Peran Penyandang Disabilitas Dalam Penanganan Bencana di NTB,https://nasional.kompas.com/read/2026/06/09/23171171/peran-penyandang-disabilitas-dalam-penanganan-bencana-di-ntb,Kompas.com,2026-06-09T16:17:11+00:00,Kompas Cyber Media,"MATARAM, KOMPAS.com - Suara sirine meraung-raung menandakan bencana alam akan segera terjadi di sebuah wilayah. Warga berlarian menuju tempat evakuasi, mencoba menyelamatkan jiwa mereka masing-masing. Tapi raungan tersebut ternyata tak dihiraukan, atau tepatnya pesan raungan sirine itu tak sampai pada mereka, warga disabilitas tuli. Gambaran inilah yang dibayangkan oleh Lalu Ahmad Fatoni, tokoh penggerak komunitas Tulus Angen Community (TAC) di Lombok Tengah, Nusa Tenggara Barat. Dia adalah salah satu warga disabilitas di NTB yang konsen terhadap isu penanganan bencana. Bajang Toni sebutannya, dengan menggebu-gebu ia bercerita bagaimana jika teman tuli tak bisa membaca alarm bahaya dari sebuah sirine. ""Kalau bicara wiu-wiu (sirine) kira-kira didengar enggak sama teman tuli?"" ucapnya saat ditemui Kompas.com di Kantor Badan Penanggulangan Bencana Daerah (BPBD) Provinsi Nusa Tenggara Barat (NTB). Bagi Bajang Toni, ini bukan lagi sebuah khayalan, tapi pernah terjadi dalam beberapa bencana banjir. Ketika bencana banjir hanya mengandalkan alarm suara, mereka yang tuli jadi tertinggal dalam evakuasi awal. Inilah yang menggerakkan Bajang Toni, bersama dengan komunitas disabilitas lainnya nimbrung dalam program Siap Siaga dari Kemitraan Australia Indonesia dalam pengelolaan risiko bencana. Program ini bertujuan memperkuat kesiapan bencana sekaligus mendukung pembangunan sistem pengelolaan bencana yang inklusif. Sirine suara untuk teman tuli adalah salah satu contoh dari sekian banyak jenis disabilitas yang perlu dipandang dalam sistem penanggulangan bencana. Misalkan untuk mereka yang terbatas secara fisik, perlu ada standar operasional prosedur dalam penyelamatan.","banjir, bpbd, evakuasi","bpbd, indonesia, mataram, ntb, nusa tenggara barat, provinsi",3,,2026-06-15T19:00:18.870762+00:00
kompas.com_06bf7e17a97f,"7 Bulan Pascabencana Sumut, 41 Korban Belum Ditemukan, Bobby: Terseret Banjir Bandang",https://medan.kompas.com/read/2026/06/09/182503778/7-bulan-pascabencana-sumut-41-korban-belum-ditemukan-bobby-terseret-banjir,Kompas.com,2026-06-09T11:25:03+00:00,Kompas Cyber Media,"MEDAN, KOMPAS.com - Sebanyak 41 orang hilang 7 bulan pascabencana alam yang menerjang 18 kabupaten/kota di Sumatera Utara (Sumut) pada November 2025. Gubernur Sumut Bobby Nasution mengatakan, penyebabnya diduga karena terseret banjir bandang. ""Sebanyak 41 orang hilang tidak ditemukan pascabencana beberapa waktu lalu hingga saat ini dan dari hasil di lapangan kemungkinan besar mereka diseret arus banjir bandang,"" ujar Bobby, Selasa (9/6/2026). Bobby menyampaikan itu di acara Pembekalan Peserta Kuliah Kerja Dalam Negeri (KKDN) Pasis Dikreg LV Sesko TNI TA 2026 di Kantor Gubernur Sumut. Bobby lalu mengatakan bencana tersebut juga berdampak pada 1.803.715 jiwa, di mana 375 jiwa di antaranya meninggal dunia. Kemudian, bencana ini juga menyebabkan 23.111 rumah rusak, begitu juga infrastruktur lainnya. ""Fasilitas pendidikan ada 1.218 unit yang rusak, fasilitas kesehatan ada 119 unit yang mengalami kerusakan untuk jembatan ada 346 unit, jalan 762 ruas, jaringan air bersih sebanyak 104 titik,"" tuturnya. Lalu, kata dia, untuk di sektor pertanian yang terdampak 36.118 hektar, lahan perkebunan 1.227 hektar, kemudian sebanyak 134.753 ekor hewan ternak dari berbagai jenis mati akibat bencana tersebut. Bobby mengatakan, untuk proses pemulihan bencana, pemerintah pusat menggelontorkan dana bantuan ke Sumut sebesar Rp 23,33 triliun. Anggaran dicairkan mulai tahun 2026 hingga 2028. Bobby kemudian juga menerangkan, proses perbaikan infrastruktur terus dilakukan. ""Semuanya masih dalam proses perbaikan infrastruktur dengan menggunakan dana fiskal TKD (Transfer ke Daerah) yang telah diberikan pemerintah pusat,"" tuturnya.","banjir, kerusakan","kabupaten, kota, medan, sumatera, sumut",6,,2026-06-15T19:00:21.441932+00:00
kompas.com_fb01acbe4d91,"Warga Sangihe Terisolasi Akibat Gempa Dahsyat di Sulut, Puan Dorong Ketangguhan Bencana di Pulau Terluar",https://nasional.kompas.com/read/2026/06/09/17581081/warga-sangihe-terisolasi-akibat-gempa-dahsyat-di-sulut-puan-dorong,Kompas.com,2026-06-09T10:58:10+00:00,Kompas Cyber Media,"KOMPAS.com - Ketua DPR RI Puan Maharani meminta Pemerintah segera menjangkau masyarakat terdampak gempa bumi besar di wilayah Sulawesi Utara dan sekitarnya, terutama warga di pulau terluar di Kabupaten Sangihe yang terisolasi karena rusaknya infrastruktur fasilitas umum pascagempa. “Pemerintah harus segera menjangkau masyarakat yang terisolasi akibat gempa, khususnya warga yang tinggal di pulau terluar/terdepan. Bantuan harus cepat disalurkan,” kata Puan melalui rilis diterima Kompas.com, Selasa (9/6/2026). Seperti diketahui, warga Sulut dikejutkan oleh guncangan hebat gempa bumi tektonik berkekuatan magnitudo 7,7 pada Senin (8/6/2026) pagi. Gempa ini merupakan rangkaian gempa dahsyat Filipina. BMKG mencatat gempa terjadi pada Senin pagi, 8 Juni 2026 pukul 06.37 WIB atau 07.37 Wita. Hasil analisis terbaru menunjukkan kekuatan gempa mencapai magnitudo 7,7. Episenter berada di laut sekitar 244 kilometer barat laut Pulau Karatung, Sulawesi Utara, yang berbatasan langsung dengan negara Filipina. Selain di Sangihe, guncangan gempa dilaporkan terasa di sejumlah daerah di Sulawesi Utara, termasuk Manado dan wilayah sekitarnya. Beberapa laporan juga menyebutkan getaran dirasakan hingga Gorontalo dan daerah lain di Indonesia bagian timur. Meski tak ada korban jiwa, Puan menyebut gempa besar di Sulut ini harus menjadi menjadi momentum evaluasi nasional terhadap kesiapan sistem mitigasi bencana. “Kerusakan dapat terjadi bahkan ketika korban jiwa relatif dapat diminimalkan. Hal ini menunjukkan bahwa ukuran keberhasilan penanganan bencana perlu diperluas,” tuturnya. “Ketangguhan bencana di Pulau terluar juga harus semakin diperhatikan. Tantangan geografis seharusnya justru menjadi faktor agar Negara memiliki antisipasi bila bencana terjadi agar tidak menimbulkan beban besar bagi masyarakat,” imbuh Puan. Hal ini disampaikan Puan menyusul adanya informasi mengenai dampak gempa di Sulut. Warga Desa Kawio, Kecamatan Kepulauan Marore, Kabupaten Kepulauan Sangihe, Sulawesi Utara dilaporkan terisolasi akibat gempa bumi magnitudo 7,7 kemarin. Banyak rumah warga di Kepulauan Sangihe itu rusak parah imbas gempa besar tersebut. Bahkan mayoritas rumah warga rata dengan tanah. Desa Kawio sendiri dihuni oleh 178 Kepala Keluarga (KK) dengan 480 jiwa di mana warga di desa itu mayoritas adalah nelayan. Saat ini, warga masih berkumpul di area terbuka karena gempa susulan masih terjadi. Pemerintah Kabupaten (Pemkab) Kepulauan Sangihe pun telah menetapkan status tanggap darurat bencana selama 14 hari pascagempa bumi yang mengguncang wilayah tersebut. “Pemerintah setempat harus memastikan kebutuhan warga, dan secepat mungkin menyalurkan bantuan. Pastikan kebutuhan masyarakat rentan seperti lansia dan anak-anak juga terpenuhi,” tegas Puan. Gempa yang terjadi di wilayah Sulut juga sempat Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) mengeluarkan peringatan dini ‘tsunami’.","gempa, gempa bumi, kerusakan, korban jiwa, tsunami","indonesia, kabupaten, manado, ri, sulawesi",6,,2026-06-15T19:00:23.706638+00:00
